adgroup_id,展示量,点击量,点击率百分比
48441,2,0,0.0
48635,27,0,0.0
49185,1,0,0.0
49209,47,0,0.0
49523,2,0,0.0
49672,1,0,0.0
49785,2,0,0.0
50258,1,0,0.0
52709,5,0,0.0
46125,2,0,0.0
47534,1,0,0.0
48322,4,0,0.0
48522,1,0,0.0
48591,2,0,0.0
48917,1,0,0.0
49210,1,0,0.0
49741,2,0,0.0
50267,1,0,0.0
50503,7,0,0.0
50583,7,0,0.0
51041,2,0,0.0
53012,2,0,0.0
50701,1,0,0.0
49037,2,0,0.0
49309,7,0,0.0
50561,12,0,0.0
50854,1,0,0.0
51606,8,0,0.0
51748,8,0,0.0
46129,2,0,0.0
46342,4,0,0.0
46486,1,0,0.0
46941,4,0,0.0
47191,1,0,0.0
47324,1,0,0.0
47488,1,0,0.0
48566,1,0,0.0
48988,2,0,0.0
50208,1,0,0.0
50740,1,0,0.0
51904,2,0,0.0
52310,1,0,0.0
52348,13,0,0.0
52387,2,0,0.0
52756,1,0,0.0
53755,3,0,0.0
53902,2,0,0.0
45944,1,0,0.0
46626,8,0,0.0
47463,11,0,0.0
48128,1,0,0.0
48851,1,0,0.0
51473,4,0,0.0
52999,2,0,0.0
45537,1,0,0.0
47578,1,0,0.0
48400,16,0,0.0
52535,5,0,0.0
53114,1,0,0.0
54150,1,0,0.0
45335,6,0,0.0
46309,1,0,0.0
46412,14,0,0.0
46571,3,0,0.0
48679,3,0,0.0
48843,4,0,0.0
49110,3,0,0.0
50078,8,0,0.0
50783,13,0,0.0
51921,10,0,0.0
53304,1,0,0.0
45371,1,0,0.0
45616,4,0,0.0
47176,1,0,0.0
48330,4,0,0.0
48647,1,0,0.0
48770,8,0,0.0
49089,1,0,0.0
49580,1,0,0.0
49684,7,0,0.0
49906,2,0,0.0
52295,1,0,0.0
54057,2,0,0.0
46007,1,0,0.0
46940,2,0,0.0
47173,2,0,0.0
48960,5,0,0.0
49232,1,0,0.0
50433,1,0,0.0
50540,5,0,0.0
50987,1,0,0.0
51009,16,0,0.0
51115,1,0,0.0
51356,1,0,0.0
52412,2,0,0.0
52826,4,0,0.0
54206,5,0,0.0
46691,5,0,0.0
47581,4,0,0.0
50414,1,0,0.0
51317,1,0,0.0
52089,1,0,0.0
53711,5,0,0.0
46008,1,0,0.0
46095,9,0,0.0
46115,1,0,0.0
46979,2,0,0.0
50179,35,0,0.0
52228,1,0,0.0
52521,2,0,0.0
54234,2,0,0.0
45782,1,0,0.0
45956,6,0,0.0
47795,3,0,0.0
47911,5,0,0.0
48480,1,0,0.0
49242,2,0,0.0
51017,1,0,0.0
45385,3,0,0.0
45882,1,0,0.0
46332,3,0,0.0
46832,1,0,0.0
50276,3,0,0.0
50363,1,0,0.0
51951,2,0,0.0
52916,1,0,0.0
53011,7,0,0.0
53842,12,0,0.0
53940,3,0,0.0
46118,1,0,0.0
46712,1,0,0.0
48207,1,0,0.0
49190,13,0,0.0
49361,10,0,0.0
49582,3,0,0.0
51863,3,0,0.0
52449,1,0,0.0
53229,1,0,0.0
53857,5,0,0.0
45590,2,0,0.0
46263,1,0,0.0
47126,1,0,0.0
47366,4,0,0.0
47445,3,0,0.0
47867,1,0,0.0
48396,4,0,0.0
49152,2,0,0.0
50025,1,0,0.0
51065,1,0,0.0
51263,2,0,0.0
51314,3,0,0.0
53794,2,0,0.0
45420,5,0,0.0
45689,2,0,0.0
46295,1,0,0.0
46680,1,0,0.0
47385,1,0,0.0
48349,1,0,0.0
48694,1,0,0.0
50941,2,0,0.0
53147,1,0,0.0
53648,2,0,0.0
45444,1,0,0.0
45504,1,0,0.0
46155,2,0,0.0
46928,2,0,0.0
47604,1,0,0.0
48826,1,0,0.0
53274,1,0,0.0
47160,5,0,0.0
48131,5,0,0.0
48764,2,0,0.0
49230,11,0,0.0
49548,1,0,0.0
49759,2,0,0.0
49779,1,0,0.0
51108,1,0,0.0
54235,4,0,0.0
50214,1,0,0.0
50225,3,0,0.0
50662,1,0,0.0
51347,13,0,0.0
51767,3,0,0.0
52092,1,0,0.0
52206,1,0,0.0
52558,7,0,0.0
47190,1,0,0.0
47619,1,0,0.0
47963,15,0,0.0
47985,3,0,0.0
48296,2,0,0.0
51417,21,0,0.0
52931,1,0,0.0
53345,1,0,0.0
45561,3,0,0.0
48089,3,0,0.0
49261,1,0,0.0
49482,1,0,0.0
49878,9,0,0.0
50100,1,0,0.0
52173,3,0,0.0
52212,10,0,0.0
52450,1,0,0.0
52592,3,0,0.0
53016,8,0,0.0
53111,4,0,0.0
45780,1,0,0.0
46889,1,0,0.0
47689,5,0,0.0
48337,3,0,0.0
49780,1,0,0.0
53602,1,0,0.0
53660,45,0,0.0
54176,1,0,0.0
45669,2,0,0.0
46333,1,0,0.0
46419,3,0,0.0
52363,1,0,0.0
52789,1,0,0.0
53802,3,0,0.0
45560,1,0,0.0
46027,1,0,0.0
46982,2,0,0.0
47136,2,0,0.0
49803,4,0,0.0
50943,1,0,0.0
52669,1,0,0.0
53817,4,0,0.0
45516,1,0,0.0
47397,16,0,0.0
47725,1,0,0.0
47852,1,0,0.0
48026,1,0,0.0
48263,4,0,0.0
48862,14,0,0.0
50146,1,0,0.0
52150,1,0,0.0
52389,1,0,0.0
45837,1,0,0.0
47811,10,0,0.0
47835,2,0,0.0
50329,1,0,0.0
50438,1,0,0.0
51143,1,0,0.0
52201,2,0,0.0
53357,6,0,0.0
54109,2,0,0.0
54147,2,0,0.0
46845,1,0,0.0
47403,1,0,0.0
48012,3,0,0.0
50444,3,0,0.0
50558,1,0,0.0
51985,2,0,0.0
52055,1,0,0.0
53653,1,0,0.0
53744,2,0,0.0
45395,2,0,0.0
46089,4,0,0.0
47060,3,0,0.0
48563,15,0,0.0
50729,6,0,0.0
45725,3,0,0.0
48672,11,0,0.0
49389,1,0,0.0
49721,1,0,0.0
50397,9,0,0.0
51432,1,0,0.0
52163,1,0,0.0
52236,4,0,0.0
53379,2,0,0.0
47638,2,0,0.0
48268,13,0,0.0
51177,1,0,0.0
45937,7,0,0.0
45940,4,0,0.0
45990,2,0,0.0
46376,4,0,0.0
49601,1,0,0.0
52684,2,0,0.0
53694,2,0,0.0
47206,1,0,0.0
47980,2,0,0.0
49729,10,0,0.0
49945,7,0,0.0
50940,36,0,0.0
48474,1,0,0.0
48810,5,0,0.0
49195,1,0,0.0
49214,1,0,0.0
49704,9,0,0.0
49750,2,0,0.0
51915,1,0,0.0
52956,1,0,0.0
54279,2,0,0.0
45317,3,0,0.0
48996,13,0,0.0
49075,2,0,0.0
49393,2,0,0.0
49518,3,0,0.0
49636,2,0,0.0
50235,1,0,0.0
54428,5,0,0.0
46625,43,0,0.0
47212,3,0,0.0
47359,13,0,0.0
48974,3,0,0.0
49179,2,0,0.0
50038,4,0,0.0
51664,3,0,0.0
52108,2,0,0.0
45867,4,0,0.0
47276,19,0,0.0
48271,1,0,0.0
51014,2,0,0.0
51130,9,0,0.0
51492,1,0,0.0
45534,1,0,0.0
45701,3,0,0.0
46382,1,0,0.0
47122,8,0,0.0
48696,4,0,0.0
50139,2,0,0.0
50427,18,0,0.0
50855,1,0,0.0
51151,1,0,0.0
51313,2,0,0.0
51586,1,0,0.0
53776,2,0,0.0
53880,1,0,0.0
45632,1,0,0.0
45753,4,0,0.0
46624,1,0,0.0
47962,5,0,0.0
50356,6,0,0.0
50972,3,0,0.0
51628,11,0,0.0
51753,1,0,0.0
51964,1,0,0.0
53206,1,0,0.0
46002,2,0,0.0
47152,2,0,0.0
47636,1,0,0.0
48459,13,0,0.0
48516,12,0,0.0
49189,4,0,0.0
49930,8,0,0.0
50642,1,0,0.0
51713,1,0,0.0
52279,10,0,0.0
52302,1,0,0.0
52398,7,0,0.0
53103,2,0,0.0
54098,2,0,0.0
45299,1,0,0.0
45600,11,0,0.0
46858,3,0,0.0
47043,1,0,0.0
49778,1,0,0.0
50620,1,0,0.0
51030,1,0,0.0
52278,2,0,0.0
52602,1,0,0.0
52812,2,0,0.0
53031,2,0,0.0
45766,2,0,0.0
45972,3,0,0.0
46139,4,0,0.0
46920,1,0,0.0
49499,2,0,0.0
49705,2,0,0.0
51791,1,0,0.0
52327,11,0,0.0
53283,1,0,0.0
46107,11,0,0.0
46934,1,0,0.0
47485,1,0,0.0
47787,1,0,0.0
48134,3,0,0.0
50259,19,0,0.0
50500,3,0,0.0
51362,1,0,0.0
51508,2,0,0.0
51601,2,0,0.0
51693,13,0,0.0
51696,1,0,0.0
53135,16,0,0.0
46097,2,0,0.0
48724,5,0,0.0
49836,7,0,0.0
50302,1,0,0.0
50508,1,0,0.0
52811,13,0,0.0
53063,4,0,0.0
53454,1,0,0.0
46754,1,0,0.0
46939,5,0,0.0
48829,1,0,0.0
49953,1,0,0.0
51383,1,0,0.0
53566,3,0,0.0
45592,1,0,0.0
45776,2,0,0.0
48274,1,0,0.0
48716,2,0,0.0
48962,1,0,0.0
49163,4,0,0.0
50192,14,0,0.0
50538,1,0,0.0
52142,1,0,0.0
52760,1,0,0.0
52941,7,0,0.0
54339,1,0,0.0
47087,3,0,0.0
49813,5,0,0.0
49831,10,0,0.0
50744,1,0,0.0
51358,1,0,0.0
53442,1,0,0.0
53952,1,0,0.0
54040,2,0,0.0
54169,2,0,0.0
54378,5,0,0.0
54385,1,0,0.0
49908,1,0,0.0
50875,1,0,0.0
51868,1,0,0.0
52617,1,0,0.0
53073,1,0,0.0
45914,2,0,0.0
47840,1,0,0.0
48528,1,0,0.0
48820,3,0,0.0
49262,4,0,0.0
50412,4,0,0.0
50870,3,0,0.0
52081,4,0,0.0
53476,1,0,0.0
53718,1,0,0.0
45488,24,0,0.0
45550,1,0,0.0
45619,1,0,0.0
46785,12,0,0.0
47594,3,0,0.0
48431,1,0,0.0
49638,5,0,0.0
49822,2,0,0.0
51945,2,0,0.0
53232,8,0,0.0
53359,17,0,0.0
47257,20,0,0.0
47407,1,0,0.0
47920,16,0,0.0
48081,1,0,0.0
49324,20,0,0.0
50072,3,0,0.0
50531,1,0,0.0
50810,2,0,0.0
51682,1,0,0.0
52418,1,0,0.0
53223,1,0,0.0
46468,2,0,0.0
47874,1,0,0.0
48162,1,0,0.0
48619,3,0,0.0
49184,1,0,0.0
49757,26,0,0.0
51619,3,0,0.0
51962,1,0,0.0
52147,4,0,0.0
45490,2,0,0.0
45673,1,0,0.0
46232,1,0,0.0
46415,2,0,0.0
46996,1,0,0.0
50182,1,0,0.0
52978,1,0,0.0
46638,1,0,0.0
48723,1,0,0.0
49116,2,0,0.0
49250,1,0,0.0
50630,1,0,0.0
51039,1,0,0.0
51401,1,0,0.0
51715,1,0,0.0
51814,1,0,0.0
52606,2,0,0.0
52958,1,0,0.0
53639,3,0,0.0
53999,9,0,0.0
54370,3,0,0.0
45831,35,0,0.0
46592,1,0,0.0
46942,3,0,0.0
47247,4,0,0.0
47375,2,0,0.0
47420,1,0,0.0
48767,1,0,0.0
49004,1,0,0.0
49615,1,0,0.0
51605,2,0,0.0
54247,9,0,0.0
45670,2,0,0.0
45853,6,0,0.0
45939,4,0,0.0
47361,1,0,0.0
47382,1,0,0.0
52084,11,0,0.0
52781,3,0,0.0
53201,8,0,0.0
54417,3,0,0.0
45778,1,0,0.0
50699,11,0,0.0
52523,2,0,0.0
53619,1,0,0.0
54224,2,0,0.0
54296,1,0,0.0
45763,1,0,0.0
46538,2,0,0.0
48978,5,0,0.0
49512,3,0,0.0
49556,2,0,0.0
49675,14,0,0.0
50027,1,0,0.0
50157,7,0,0.0
50295,17,0,0.0
50711,1,0,0.0
50739,14,0,0.0
47285,2,0,0.0
48153,1,0,0.0
48183,1,0,0.0
49565,3,0,0.0
52875,7,0,0.0
53668,2,0,0.0
47203,1,0,0.0
48353,1,0,0.0
53292,6,0,0.0
53317,1,0,0.0
45389,11,0,0.0
46150,1,0,0.0
46511,2,0,0.0
49319,1,0,0.0
49559,1,0,0.0
49904,3,0,0.0
46443,1,0,0.0
47396,23,0,0.0
47558,9,0,0.0
48578,1,0,0.0
49048,1,0,0.0
49370,2,0,0.0
52959,3,0,0.0
53719,10,0,0.0
45911,2,0,0.0
47128,1,0,0.0
48970,4,0,0.0
49299,1,0,0.0
51337,1,0,0.0
52525,1,0,0.0
53747,3,0,0.0
53783,42,0,0.0
46244,1,0,0.0
50426,1,0,0.0
50439,1,0,0.0
50496,13,0,0.0
54168,3,0,0.0
46765,1,0,0.0
46998,9,0,0.0
48283,1,0,0.0
48758,1,0,0.0
48946,2,0,0.0
49007,2,0,0.0
49186,1,0,0.0
50912,1,0,0.0
52791,3,0,0.0
52909,2,0,0.0
53922,5,0,0.0
45589,1,0,0.0
46299,1,0,0.0
46799,2,0,0.0
46983,2,0,0.0
47335,2,0,0.0
50588,1,0,0.0
51533,1,0,0.0
52596,4,0,0.0
53314,43,0,0.0
46001,1,0,0.0
46016,1,0,0.0
46428,1,0,0.0
46993,1,0,0.0
47085,1,0,0.0
48135,4,0,0.0
48718,3,0,0.0
49018,2,0,0.0
49578,1,0,0.0
50037,20,0,0.0
51354,1,0,0.0
51916,1,0,0.0
52336,2,0,0.0
53035,1,0,0.0
53398,37,0,0.0
47003,1,0,0.0
47978,2,0,0.0
49657,1,0,0.0
52611,3,0,0.0
52943,15,0,0.0
53313,10,0,0.0
53743,3,0,0.0
47904,1,0,0.0
48632,1,0,0.0
49412,35,0,0.0
49758,1,0,0.0
50807,2,0,0.0
51521,6,0,0.0
51618,1,0,0.0
53627,6,0,0.0
46497,1,0,0.0
48629,3,0,0.0
48807,1,0,0.0
50238,2,0,0.0
50578,1,0,0.0
51720,8,0,0.0
53312,1,0,0.0
53523,1,0,0.0
45682,1,0,0.0
46220,2,0,0.0
47495,1,0,0.0
47770,1,0,0.0
48198,1,0,0.0
49215,10,0,0.0
50537,8,0,0.0
51674,1,0,0.0
51729,1,0,0.0
53237,2,0,0.0
53936,1,0,0.0
54350,3,0,0.0
45770,1,0,0.0
47877,2,0,0.0
49677,1,0,0.0
49819,2,0,0.0
50092,4,0,0.0
50644,4,0,0.0
51616,1,0,0.0
52883,6,0,0.0
52985,1,0,0.0
53018,2,0,0.0
53426,1,0,0.0
46647,7,0,0.0
48022,11,0,0.0
49691,3,0,0.0
50913,1,0,0.0
51236,1,0,0.0
51948,1,0,0.0
53258,4,0,0.0
53777,1,0,0.0
45326,2,0,0.0
45674,10,0,0.0
45836,2,0,0.0
45951,1,0,0.0
47083,6,0,0.0
47146,1,0,0.0
48355,4,0,0.0
48788,2,0,0.0
50599,1,0,0.0
52155,2,0,0.0
52433,1,0,0.0
53618,3,0,0.0
45542,1,0,0.0
46258,27,0,0.0
46512,3,0,0.0
46513,4,0,0.0
47470,2,0,0.0
47517,10,0,0.0
48060,1,0,0.0
48172,2,0,0.0
49077,1,0,0.0
49551,1,0,0.0
49645,21,0,0.0
50391,1,0,0.0
51312,1,0,0.0
52646,1,0,0.0
52979,1,0,0.0
45931,3,0,0.0
48607,2,0,0.0
49220,1,0,0.0
50633,2,0,0.0
50946,1,0,0.0
50966,1,0,0.0
51579,1,0,0.0
51728,2,0,0.0
51885,5,0,0.0
53803,1,0,0.0
45976,2,0,0.0
46303,2,0,0.0
47473,1,0,0.0
48379,1,0,0.0
48828,1,0,0.0
49063,4,0,0.0
49763,1,0,0.0
50207,1,0,0.0
51213,1,0,0.0
51930,16,0,0.0
54245,12,0,0.0
45971,1,0,0.0
47304,1,0,0.0
48414,4,0,0.0
49373,1,0,0.0
49406,3,0,0.0
50142,4,0,0.0
50689,1,0,0.0
50793,12,0,0.0
50958,2,0,0.0
52254,1,0,0.0
52414,4,0,0.0
52904,1,0,0.0
53477,3,0,0.0
53953,2,0,0.0
54309,2,0,0.0
45646,6,0,0.0
46182,1,0,0.0
46803,1,0,0.0
48439,1,0,0.0
48934,1,0,0.0
49492,1,0,0.0
49838,1,0,0.0
50632,2,0,0.0
52241,5,0,0.0
53270,2,0,0.0
45503,1,0,0.0
45804,7,0,0.0
46200,2,0,0.0
47108,2,0,0.0
47170,4,0,0.0
48084,1,0,0.0
48243,4,0,0.0
48736,27,0,0.0
49497,9,0,0.0
50448,1,0,0.0
51094,1,0,0.0
51706,3,0,0.0
52673,5,0,0.0
52713,1,0,0.0
46176,1,0,0.0
47540,1,0,0.0
47629,1,0,0.0
51223,4,0,0.0
51739,2,0,0.0
52333,1,0,0.0
46178,1,0,0.0
48236,1,0,0.0
49791,1,0,0.0
50023,2,0,0.0
50271,28,0,0.0
50649,1,0,0.0
45810,1,0,0.0
48709,1,0,0.0
48849,2,0,0.0
51120,7,0,0.0
51195,8,0,0.0
51460,1,0,0.0
53464,2,0,0.0
53480,2,0,0.0
54452,3,0,0.0
46485,1,0,0.0
46614,17,0,0.0
47551,7,0,0.0
48486,4,0,0.0
48525,1,0,0.0
49198,2,0,0.0
49417,1,0,0.0
50173,6,0,0.0
50988,2,0,0.0
52997,5,0,0.0
53068,10,0,0.0
45374,15,0,0.0
45506,7,0,0.0
45614,14,0,0.0
48050,2,0,0.0
48879,2,0,0.0
49989,1,0,0.0
53567,13,0,0.0
53678,2,0,0.0
54399,1,0,0.0
46138,1,0,0.0
47650,2,0,0.0
49957,1,0,0.0
50964,1,0,0.0
51963,1,0,0.0
53277,12,0,0.0
53823,1,0,0.0
54004,14,0,0.0
46977,1,0,0.0
47430,9,0,0.0
47678,2,0,0.0
49218,2,0,0.0
49933,3,0,0.0
52831,1,0,0.0
54018,5,0,0.0
45399,1,0,0.0
47461,16,0,0.0
47624,1,0,0.0
47999,1,0,0.0
48782,2,0,0.0
48865,2,0,0.0
49837,10,0,0.0
53077,1,0,0.0
53869,2,0,0.0
45418,1,0,0.0
46565,1,0,0.0
47317,2,0,0.0
47952,4,0,0.0
49821,4,0,0.0
52334,1,0,0.0
52628,8,0,0.0
54267,1,0,0.0
54377,9,0,0.0
45352,3,0,0.0
45874,10,0,0.0
45926,1,0,0.0
46503,1,0,0.0
48377,1,0,0.0
48839,1,0,0.0
49617,3,0,0.0
50995,3,0,0.0
52998,2,0,0.0
45485,2,0,0.0
47781,2,0,0.0
48418,3,0,0.0
49049,21,0,0.0
49445,1,0,0.0
49768,24,0,0.0
51634,1,0,0.0
51957,3,0,0.0
53380,1,0,0.0
53786,1,0,0.0
54054,1,0,0.0
45582,2,0,0.0
47036,2,0,0.0
47536,1,0,0.0
50319,54,0,0.0
52284,1,0,0.0
52827,45,0,0.0
53348,2,0,0.0
53797,1,0,0.0
48208,1,0,0.0
48548,1,0,0.0
48763,1,0,0.0
50843,1,0,0.0
51066,1,0,0.0
54105,1,0,0.0
45355,1,0,0.0
46409,3,0,0.0
46432,8,0,0.0
48600,1,0,0.0
49858,8,0,0.0
50551,3,0,0.0
50838,1,0,0.0
53024,1,0,0.0
45523,2,0,0.0
45903,3,0,0.0
46341,1,0,0.0
50813,4,0,0.0
52094,2,0,0.0
52722,1,0,0.0
53315,1,0,0.0
45707,19,0,0.0
46275,2,0,0.0
46397,1,0,0.0
47094,1,0,0.0
47948,6,0,0.0
48006,1,0,0.0
50116,17,0,0.0
50135,1,0,0.0
50490,1,0,0.0
50860,42,0,0.0
51173,3,0,0.0
51712,1,0,0.0
52252,1,0,0.0
52783,19,0,0.0
45539,1,0,0.0
45549,3,0,0.0
48324,7,0,0.0
49816,2,0,0.0
51505,1,0,0.0
53319,1,0,0.0
54302,1,0,0.0
54333,2,0,0.0
45579,2,0,0.0
45687,1,0,0.0
47583,3,0,0.0
48080,3,0,0.0
48922,2,0,0.0
49033,3,0,0.0
49083,1,0,0.0
49142,3,0,0.0
49407,2,0,0.0
51202,11,0,0.0
53749,2,0,0.0
45548,1,0,0.0
50380,1,0,0.0
54104,1,0,0.0
45356,2,0,0.0
45465,1,0,0.0
46311,1,0,0.0
49464,1,0,0.0
50201,1,0,0.0
50970,26,0,0.0
51184,6,0,0.0
51893,4,0,0.0
52125,26,0,0.0
52306,1,0,0.0
52366,1,0,0.0
52548,2,0,0.0
54009,1,0,0.0
45556,1,0,0.0
46331,2,0,0.0
47182,3,0,0.0
47964,1,0,0.0
48037,2,0,0.0
49575,1,0,0.0
50769,1,0,0.0
50820,1,0,0.0
50866,1,0,0.0
51495,6,0,0.0
51614,7,0,0.0
52601,3,0,0.0
52630,7,0,0.0
45638,13,0,0.0
46117,4,0,0.0
46296,2,0,0.0
46351,1,0,0.0
46635,1,0,0.0
46881,1,0,0.0
48381,15,0,0.0
51813,7,0,0.0
51861,5,0,0.0
52027,1,0,0.0
52657,2,0,0.0
53728,1,0,0.0
54134,3,0,0.0
45320,1,0,0.0
48040,6,0,0.0
50136,3,0,0.0
50504,1,0,0.0
50983,1,0,0.0
51755,2,0,0.0
52624,1,0,0.0
53889,4,0,0.0
45605,1,0,0.0
46370,1,0,0.0
47395,1,0,0.0
48660,2,0,0.0
49746,1,0,0.0
50086,1,0,0.0
50916,1,0,0.0
51000,5,0,0.0
51004,6,0,0.0
51512,8,0,0.0
54246,1,0,0.0
46657,18,0,0.0
47333,7,0,0.0
49156,1,0,0.0
50449,1,0,0.0
52005,3,0,0.0
53009,3,0,0.0
47319,2,0,0.0
48329,1,0,0.0
49067,1,0,0.0
49103,17,0,0.0
49173,2,0,0.0
49747,3,0,0.0
50119,6,0,0.0
50494,1,0,0.0
50618,1,0,0.0
50731,1,0,0.0
51593,3,0,0.0
46876,1,0,0.0
48320,3,0,0.0
48368,5,0,0.0
51654,1,0,0.0
52073,17,0,0.0
52926,1,0,0.0
53230,1,0,0.0
53471,10,0,0.0
54210,9,0,0.0
47675,2,0,0.0
51234,1,0,0.0
53033,9,0,0.0
45412,1,0,0.0
45856,1,0,0.0
46114,5,0,0.0
46918,1,0,0.0
46933,5,0,0.0
47696,5,0,0.0
47901,1,0,0.0
48550,2,0,0.0
50619,1,0,0.0
50871,1,0,0.0
51821,1,0,0.0
55265,1,0,0.0
55283,1,0,0.0
57039,1,0,0.0
57201,1,0,0.0
61051,1,0,0.0
54844,1,0,0.0
56203,6,0,0.0
58395,5,0,0.0
58905,2,0,0.0
62526,1,0,0.0
63145,1,0,0.0
55539,1,0,0.0
56259,5,0,0.0
57306,2,0,0.0
60455,1,0,0.0
62172,8,0,0.0
62462,5,0,0.0
54980,1,0,0.0
57398,1,0,0.0
57754,1,0,0.0
59487,4,0,0.0
63197,1,0,0.0
55607,15,0,0.0
56414,1,0,0.0
57783,1,0,0.0
57885,21,0,0.0
59096,5,0,0.0
59142,3,0,0.0
54880,1,0,0.0
55647,4,0,0.0
56781,1,0,0.0
57262,2,0,0.0
57632,2,0,0.0
58366,2,0,0.0
59460,13,0,0.0
61129,24,0,0.0
61493,2,0,0.0
62387,2,0,0.0
62930,1,0,0.0
63033,4,0,0.0
56384,1,0,0.0
56933,4,0,0.0
57058,9,0,0.0
57183,3,0,0.0
57816,1,0,0.0
58913,2,0,0.0
61102,1,0,0.0
61970,3,0,0.0
62072,1,0,0.0
62673,19,0,0.0
58537,1,0,0.0
59075,11,0,0.0
59189,4,0,0.0
59647,7,0,0.0
59929,1,0,0.0
62781,2,0,0.0
54823,9,0,0.0
56466,65,0,0.0
56522,2,0,0.0
60203,1,0,0.0
62082,6,0,0.0
54642,1,0,0.0
59496,1,0,0.0
60474,1,0,0.0
61491,2,0,0.0
62564,54,0,0.0
63010,5,0,0.0
54734,1,0,0.0
56512,1,0,0.0
57851,2,0,0.0
57866,1,0,0.0
59233,3,0,0.0
60257,7,0,0.0
60627,1,0,0.0
60683,36,0,0.0
60872,2,0,0.0
54477,9,0,0.0
56417,6,0,0.0
56425,2,0,0.0
57994,15,0,0.0
59412,1,0,0.0
59454,1,0,0.0
59459,2,0,0.0
61785,4,0,0.0
62605,1,0,0.0
63074,5,0,0.0
55011,1,0,0.0
56549,1,0,0.0
58273,1,0,0.0
58442,3,0,0.0
58971,2,0,0.0
59198,3,0,0.0
59712,19,0,0.0
60557,2,0,0.0
57271,5,0,0.0
57395,1,0,0.0
58382,2,0,0.0
58687,1,0,0.0
62583,5,0,0.0
54713,1,0,0.0
54770,2,0,0.0
57284,8,0,0.0
57742,1,0,0.0
59575,1,0,0.0
55871,1,0,0.0
56308,3,0,0.0
57696,7,0,0.0
60803,5,0,0.0
60980,1,0,0.0
61609,1,0,0.0
55750,4,0,0.0
55810,1,0,0.0
56570,1,0,0.0
58961,12,0,0.0
59427,4,0,0.0
60247,1,0,0.0
60742,1,0,0.0
62004,12,0,0.0
62699,3,0,0.0
54660,2,0,0.0
58837,4,0,0.0
61283,14,0,0.0
61920,2,0,0.0
62816,2,0,0.0
55269,2,0,0.0
55642,6,0,0.0
55994,59,0,0.0
56012,1,0,0.0
56882,1,0,0.0
57725,6,0,0.0
59030,1,0,0.0
59934,1,0,0.0
60182,35,0,0.0
60402,2,0,0.0
60840,1,0,0.0
60926,6,0,0.0
61223,2,0,0.0
61865,4,0,0.0
57179,4,0,0.0
59161,2,0,0.0
60369,10,0,0.0
55230,1,0,0.0
56529,1,0,0.0
58130,1,0,0.0
58318,1,0,0.0
60859,8,0,0.0
62955,1,0,0.0
55488,1,0,0.0
56455,1,0,0.0
56528,2,0,0.0
56630,1,0,0.0
58114,1,0,0.0
58257,4,0,0.0
58804,26,0,0.0
59914,4,0,0.0
60208,8,0,0.0
60783,1,0,0.0
62106,2,0,0.0
62363,1,0,0.0
62399,4,0,0.0
54717,1,0,0.0
55247,1,0,0.0
55500,2,0,0.0
57180,1,0,0.0
58630,10,0,0.0
59504,1,0,0.0
60284,23,0,0.0
60359,1,0,0.0
62047,1,0,0.0
54541,4,0,0.0
54986,2,0,0.0
56342,12,0,0.0
58565,3,0,0.0
55867,3,0,0.0
57559,1,0,0.0
58300,6,0,0.0
58838,1,0,0.0
60304,1,0,0.0
60460,8,0,0.0
60751,1,0,0.0
61276,2,0,0.0
56165,2,0,0.0
57147,2,0,0.0
59346,5,0,0.0
59510,1,0,0.0
55264,2,0,0.0
55892,1,0,0.0
55970,2,0,0.0
56039,1,0,0.0
56301,15,0,0.0
56460,2,0,0.0
57111,6,0,0.0
59521,2,0,0.0
60217,1,0,0.0
62101,1,0,0.0
55042,5,0,0.0
55109,1,0,0.0
55659,11,0,0.0
57223,1,0,0.0
58348,1,0,0.0
59435,6,0,0.0
60749,1,0,0.0
61192,2,0,0.0
62774,3,0,0.0
63124,4,0,0.0
56641,28,0,0.0
56992,1,0,0.0
57841,3,0,0.0
59441,2,0,0.0
61011,8,0,0.0
62679,8,0,0.0
62102,1,0,0.0
54546,4,0,0.0
54817,1,0,0.0
55257,7,0,0.0
56672,1,0,0.0
57518,1,0,0.0
58192,9,0,0.0
58229,1,0,0.0
61096,1,0,0.0
61581,2,0,0.0
62103,11,0,0.0
62309,8,0,0.0
62614,2,0,0.0
62728,1,0,0.0
55595,13,0,0.0
55924,10,0,0.0
56041,22,0,0.0
56407,2,0,0.0
58148,2,0,0.0
58150,1,0,0.0
59755,2,0,0.0
60696,1,0,0.0
61220,1,0,0.0
61225,3,0,0.0
62201,1,0,0.0
56288,2,0,0.0
58987,11,0,0.0
60207,6,0,0.0
61659,1,0,0.0
62229,4,0,0.0
54822,15,0,0.0
55993,2,0,0.0
57367,7,0,0.0
59996,2,0,0.0
61254,2,0,0.0
61441,1,0,0.0
62386,1,0,0.0
63049,1,0,0.0
56249,9,0,0.0
56626,1,0,0.0
56805,17,0,0.0
57267,1,0,0.0
57980,1,0,0.0
60463,2,0,0.0
61406,7,0,0.0
54469,1,0,0.0
55234,10,0,0.0
56638,1,0,0.0
57362,3,0,0.0
57512,1,0,0.0
58144,1,0,0.0
58287,1,0,0.0
58711,1,0,0.0
59689,4,0,0.0
61517,1,0,0.0
62320,1,0,0.0
62794,1,0,0.0
54794,1,0,0.0
55164,16,0,0.0
55487,1,0,0.0
55715,2,0,0.0
